Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-37bt,branch-tk52,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: Consent
4,1713361843210,17/04/2024 13:50:43,1713365443210,1,17/04/2024 15:50:43,131657,11,task-ayab,,37090161,BLIND,10937847,,complete,,661fd0c4158afa867e0e43d1,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,Consent,5,2,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713361354995,17/04/2024 13:42:34,1713364954995,1,17/04/2024 15:42:34,131657,11,task-ayab,,37090197,BLIND,10937857,,complete,,661fd1b98eaf49e376f1d681,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x633,,,0,Consent,5,7,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713361359838,17/04/2024 13:42:39,1713364959838,1,17/04/2024 15:42:39,131657,11,task-ayab,,37090197,BLIND,10937857,,complete,,661fd1b98eaf49e376f1d681,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x633,,,0,Consent,5,7,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,4860.36,4849.759999999999,4860.36,4860.36,4849.759999999999,4860.36,1,4860.36,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713361359838,17/04/2024 13:42:39,1713364959838,1,17/04/2024 15:42:39,131657,11,task-ayab,,37090197,BLIND,10937857,,complete,,661fd1b98eaf49e376f1d681,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x633,,,0,Consent,5,7,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,4283.16,4849.759999999999,4862.4600000238415,4283.16,4849.759999999999,4862.4600000238415,1,4283.16,579.3000000238417,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713361359840,17/04/2024 13:42:39,1713364959840,1,17/04/2024 15:42:39,131657,11,task-ayab,,37090197,BLIND,10937857,,complete,,661fd1b98eaf49e376f1d681,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x633,,,0,Consent,5,7,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713361358816,17/04/2024 13:42:38,1713364958816,1,17/04/2024 15:42:38,131657,11,task-ayab,,37090199,BLIND,10937859,,complete,,661fd1c0d7efcf7bda5833f3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x724,,,0,Consent,5,44,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713361372820,17/04/2024 13:42:52,1713364972820,1,17/04/2024 15:42:52,131657,11,task-ayab,,37090199,BLIND,10937859,,complete,,661fd1c0d7efcf7bda5833f3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x724,,,0,Consent,5,44,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,14037.2,14003.800000000001,14037.2,14037.2,14003.800000000001,14037.2,1,14037.2,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713361376810,17/04/2024 13:42:56,1713364976810,1,17/04/2024 15:42:56,131657,11,task-ayab,,37090199,BLIND,10937859,,complete,,661fd1c0d7efcf7bda5833f3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x724,,,0,Consent,5,44,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,18030.49999998212,18014.7,18030.49999998212,18030.49999998212,18014.7,18030.49999998212,1,18030.49999998212,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
4,1713361376811,17/04/2024 13:42:56,1713364976811,1,17/04/2024 15:42:56,131657,11,task-ayab,,37090199,BLIND,10937859,,complete,,661fd1c0d7efcf7bda5833f3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x724,,,0,Consent,5,44,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,17546,18014.7,18031.99999998212,17546,18014.7,18031.99999998212,1,17546,485.99999998211933,0,,Dropdown,Consent,3,object-8,Consent,,I consent
5,1713361376816,17/04/2024 13:42:56,1713364976816,1,17/04/2024 15:42:56,131657,11,task-ayab,,37090199,BLIND,10937859,,complete,,661fd1c0d7efcf7bda5833f3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x724,,,0,Consent,5,44,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713361401992,17/04/2024 13:43:21,1713365001992,1,17/04/2024 15:43:21,131657,11,task-ayab,,37090227,BLIND,10937865,,complete,,661fd0ea96837d5a7efbdd5f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1171x659,1301x635,,,0,Consent,5,30,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713361423935,17/04/2024 13:43:43,1713365023935,1,17/04/2024 15:43:43,131657,11,task-ayab,,37090227,BLIND,10937865,,complete,,661fd0ea96837d5a7efbdd5f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1171x659,1301x732,,,0,Consent,5,30,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,21966.300000000003,21949.7,21966.300000000003,21966.300000000003,21949.7,21966.300000000003,1,21966.300000000003,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713361423936,17/04/2024 13:43:43,1713365023936,1,17/04/2024 15:43:43,131657,11,task-ayab,,37090227,BLIND,10937865,,complete,,661fd0ea96837d5a7efbdd5f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1171x659,1301x732,,,0,Consent,5,30,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,21149.8,21949.7,21966.300000000003,21149.8,21949.7,21966.300000000003,1,21149.8,816.5000000000036,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713361423938,17/04/2024 13:43:43,1713365023938,1,17/04/2024 15:43:43,131657,11,task-ayab,,37090227,BLIND,10937865,,complete,,661fd0ea96837d5a7efbdd5f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1171x659,1301x732,,,0,Consent,5,30,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713361421949,17/04/2024 13:43:41,1713365021949,1,17/04/2024 15:43:41,131657,11,task-ayab,,37090236,BLIND,10937869,,complete,,661fd204efda52c7a804aae0,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x1024,1272x876,,,0,Consent,5,48,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713361442249,17/04/2024 13:44:02,1713365042249,1,17/04/2024 15:44:02,131657,11,task-ayab,,37090236,BLIND,10937869,,complete,,661fd204efda52c7a804aae0,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x1024,1272x876,,,0,Consent,5,48,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,20318.243999998882,20316.244,20318.243999998882,20318.243999998882,20316.244,20318.243999998882,1,20318.243999998882,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713361442251,17/04/2024 13:44:02,1713365042251,1,17/04/2024 15:44:02,131657,11,task-ayab,,37090236,BLIND,10937869,,complete,,661fd204efda52c7a804aae0,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x1024,1272x876,,,0,Consent,5,48,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,19800.144,20316.244,20320.844000000372,19800.144,20316.244,20320.844000000372,1,19800.144,520.7000000003718,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713361442253,17/04/2024 13:44:02,1713365042253,1,17/04/2024 15:44:02,131657,11,task-ayab,,37090236,BLIND,10937869,,complete,,661fd204efda52c7a804aae0,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x1024,1272x876,,,0,Consent,5,48,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713361471075,17/04/2024 13:44:31,1713365071075,1,17/04/2024 15:44:31,131657,11,task-ayab,,37090275,BLIND,10937880,,complete,,661fd233c5ce0eb2418cf58b,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1200,1920x1039,,,0,Consent,5,42,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713361479433,17/04/2024 13:44:39,1713365079433,1,17/04/2024 15:44:39,131657,11,task-ayab,,37090275,BLIND,10937880,,complete,,661fd233c5ce0eb2418cf58b,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1200,1920x1039,,,0,Consent,5,42,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,8369.3,8356.5,8369.3,8369.3,8356.5,8369.3,1,8369.3,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713361479435,17/04/2024 13:44:39,1713365079435,1,17/04/2024 15:44:39,131657,11,task-ayab,,37090275,BLIND,10937880,,complete,,661fd233c5ce0eb2418cf58b,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1200,1920x1039,,,0,Consent,5,42,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,7873.000000000001,8356.5,8373.2,7873.000000000001,8356.5,8373.2,1,7873.000000000001,500.1999999999998,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713361479440,17/04/2024 13:44:39,1713365079440,1,17/04/2024 15:44:39,131657,11,task-ayab,,37090275,BLIND,10937880,,complete,,661fd233c5ce0eb2418cf58b,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1200,1920x1039,,,0,Consent,5,42,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713361488448,17/04/2024 13:44:48,1713365088448,1,17/04/2024 15:44:48,131657,11,task-ayab,,37090283,BLIND,10937883,,complete,,661fcf1d64564b1986fcbe7e,computer,Desktop or Laptop,Windows 10,Firefox 124.0,3440x1440,1718x1314,,,0,Consent,5,14,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713361508384,17/04/2024 13:45:08,1713365108384,1,17/04/2024 15:45:08,131657,11,task-ayab,,37090283,BLIND,10937883,,complete,,661fcf1d64564b1986fcbe7e,computer,Desktop or Laptop,Windows 10,Firefox 124.0,3440x1440,1718x1314,,,0,Consent,5,14,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,19936.88,19934.780000000002,19936.88,19936.88,19934.780000000002,19936.88,1,19936.88,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713361508385,17/04/2024 13:45:08,1713365108385,1,17/04/2024 15:45:08,131657,11,task-ayab,,37090283,BLIND,10937883,,complete,,661fcf1d64564b1986fcbe7e,computer,Desktop or Laptop,Windows 10,Firefox 124.0,3440x1440,1718x1314,,,0,Consent,5,14,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,19496.84,19934.780000000002,19938.88,19496.84,19934.780000000002,19938.88,1,19496.84,442.0400000000009,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713361508386,17/04/2024 13:45:08,1713365108386,1,17/04/2024 15:45:08,131657,11,task-ayab,,37090283,BLIND,10937883,,complete,,661fcf1d64564b1986fcbe7e,computer,Desktop or Laptop,Windows 10,Firefox 124.0,3440x1440,1718x1314,,,0,Consent,5,14,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713361489828,17/04/2024 13:44:49,1713365089828,1,17/04/2024 15:44:49,131657,11,task-ayab,,37090284,BLIND,10937884,,complete,,661fd242474ab435526b2148,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1280x801,1232x678,,,0,Consent,5,15,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713361499292,17/04/2024 13:44:59,1713365099292,1,17/04/2024 15:44:59,131657,11,task-ayab,,37090284,BLIND,10937884,,complete,,661fd242474ab435526b2148,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1920x1080,1872x958,,,0,Consent,5,15,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,9471.900000000001,9455.400000000001,9471.900000000001,9471.900000000001,9455.400000000001,9471.900000000001,1,9471.900000000001,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713361499293,17/04/2024 13:44:59,1713365099293,1,17/04/2024 15:44:59,131657,11,task-ayab,,37090284,BLIND,10937884,,complete,,661fd242474ab435526b2148,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1920x1080,1872x958,,,0,Consent,5,15,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,8738,9455.400000000001,9471.900000000001,8738,9455.400000000001,9471.900000000001,1,8738,733.9000000000015,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713361499296,17/04/2024 13:44:59,1713365099296,1,17/04/2024 15:44:59,131657,11,task-ayab,,37090284,BLIND,10937884,,complete,,661fd242474ab435526b2148,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1920x1080,1872x958,,,0,Consent,5,15,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713361548901,17/04/2024 13:45:48,1713365148901,1,17/04/2024 15:45:48,131657,11,task-ayab,,37090326,BLIND,10937895,,complete,,661fd1cc55c85d5819a4690d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x953,,,0,Consent,5,4,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713361781011,17/04/2024 13:49:41,1713365381011,1,17/04/2024 15:49:41,131657,11,task-ayab,,37090326,BLIND,10937895,,complete,,661fd1cc55c85d5819a4690d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x953,,,0,Consent,5,4,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,232130.79999992848,232122,232130.79999992848,232130.79999992848,232122,232130.79999992848,1,232130.79999992848,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713361781012,17/04/2024 13:49:41,1713365381012,1,17/04/2024 15:49:41,131657,11,task-ayab,,37090326,BLIND,10937895,,complete,,661fd1cc55c85d5819a4690d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x953,,,0,Consent,5,4,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,230905.2,232122,232132.79999992848,230905.2,232122,232132.79999992848,1,230905.2,1227.5999999284686,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713361781013,17/04/2024 13:49:41,1713365381013,1,17/04/2024 15:49:41,131657,11,task-ayab,,37090326,BLIND,10937895,,complete,,661fd1cc55c85d5819a4690d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x953,,,0,Consent,5,4,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713361571863,17/04/2024 13:46:11,1713365171863,1,17/04/2024 15:46:11,131657,11,task-ayab,,37090333,BLIND,10937897,,complete,,661fd288474ab435526b2153,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x800,1280x665,,,0,Consent,5,13,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713361593395,17/04/2024 13:46:33,1713365193395,1,17/04/2024 15:46:33,131657,11,task-ayab,,37090333,BLIND,10937897,,complete,,661fd288474ab435526b2153,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x800,1280x665,,,0,Consent,5,13,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,21554.799999952316,21550.4,21554.799999952316,21554.799999952316,21550.4,21554.799999952316,1,21554.799999952316,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713361593397,17/04/2024 13:46:33,1713365193397,1,17/04/2024 15:46:33,131657,11,task-ayab,,37090333,BLIND,10937897,,complete,,661fd288474ab435526b2153,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x800,1280x665,,,0,Consent,5,13,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,20817.1,21550.4,21557.399999976158,20817.1,21550.4,21557.399999976158,1,20817.1,740.2999999761596,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713361593399,17/04/2024 13:46:33,1713365193399,1,17/04/2024 15:46:33,131657,11,task-ayab,,37090333,BLIND,10937897,,complete,,661fd288474ab435526b2153,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x800,1280x665,,,0,Consent,5,13,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713361704294,17/04/2024 13:48:24,1713365304294,1,17/04/2024 15:48:24,131657,11,task-ayab,,37090402,BLIND,10937918,,complete,,661fd2ed6442efa8743b3ec8,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1504x1003,1409x889,,,0,Consent,5,11,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713361710005,17/04/2024 13:48:30,1713365310005,1,17/04/2024 15:48:30,131657,11,task-ayab,,37090402,BLIND,10937918,,complete,,661fd2ed6442efa8743b3ec8,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1504x1003,1409x889,,,0,Consent,5,11,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,5736.89999999404,5733.1,5736.89999999404,5736.89999999404,5733.1,5736.89999999404,1,5736.89999999404,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713361710006,17/04/2024 13:48:30,1713365310006,1,17/04/2024 15:48:30,131657,11,task-ayab,,37090402,BLIND,10937918,,complete,,661fd2ed6442efa8743b3ec8,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1504x1003,1409x889,,,0,Consent,5,11,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,4833.1,5733.1,5738.59999999702,4833.1,5733.1,5738.59999999702,1,4833.1,905.4999999970196,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713361710008,17/04/2024 13:48:30,1713365310008,1,17/04/2024 15:48:30,131657,11,task-ayab,,37090402,BLIND,10937918,,complete,,661fd2ed6442efa8743b3ec8,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1504x1003,1409x889,,,0,Consent,5,11,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713361741250,17/04/2024 13:49:01,1713365341250,1,17/04/2024 15:49:01,131657,11,task-ayab,,37090420,BLIND,10937925,,complete,,661fd328382bf5eb72194778,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1253x711,,,0,Consent,5,47,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713361746315,17/04/2024 13:49:06,1713365346315,1,17/04/2024 15:49:06,131657,11,task-ayab,,37090420,BLIND,10937925,,complete,,661fd328382bf5eb72194778,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1253x711,,,0,Consent,5,47,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,6239,6223,6239,6239,6223,6239,1,6239,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713361746316,17/04/2024 13:49:06,1713365346316,1,17/04/2024 15:49:06,131657,11,task-ayab,,37090420,BLIND,10937925,,complete,,661fd328382bf5eb72194778,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1253x711,,,0,Consent,5,47,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,5474,6223,6239,5474,6223,6239,1,5474,765,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713361746319,17/04/2024 13:49:06,1713365346319,1,17/04/2024 15:49:06,131657,11,task-ayab,,37090420,BLIND,10937925,,complete,,661fd328382bf5eb72194778,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1253x711,,,0,Consent,5,47,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713361745931,17/04/2024 13:49:05,1713365345931,1,17/04/2024 15:49:05,131657,11,task-ayab,,37090422,BLIND,10937926,,complete,,661fd3174b69ea91666b2172,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,0,Consent,5,9,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713361749946,17/04/2024 13:49:09,1713365349946,1,17/04/2024 15:49:09,131657,11,task-ayab,,37090422,BLIND,10937926,,complete,,661fd3174b69ea91666b2172,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,0,Consent,5,9,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,4044.6000000357626,4040.5,4044.6000000357626,4044.6000000357626,4040.5,4044.6000000357626,1,4044.6000000357626,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713361749948,17/04/2024 13:49:09,1713365349948,1,17/04/2024 15:49:09,131657,11,task-ayab,,37090422,BLIND,10937926,,complete,,661fd3174b69ea91666b2172,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,0,Consent,5,9,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,3551.8999999999996,4040.5,4050.5000000119207,3551.8999999999996,4040.5,4050.5000000119207,1,3551.8999999999996,498.6000000119211,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713361749953,17/04/2024 13:49:09,1713365349953,1,17/04/2024 15:49:09,131657,11,task-ayab,,37090422,BLIND,10937926,,complete,,661fd3174b69ea91666b2172,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x679,,,0,Consent,5,9,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713361746022,17/04/2024 13:49:06,1713365346022,1,17/04/2024 15:49:06,131657,11,task-ayab,,37090423,BLIND,10937927,,complete,,661fd2e3476b121d2d502e2d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x585,,,0,Consent,5,18,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713361762425,17/04/2024 13:49:22,1713365362425,1,17/04/2024 15:49:22,131657,11,task-ayab,,37090423,BLIND,10937927,,complete,,661fd2e3476b121d2d502e2d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x585,,,0,Consent,5,18,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,16417.10000001192,16405.6,16417.10000001192,16417.10000001192,16405.6,16417.10000001192,1,16417.10000001192,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713361764464,17/04/2024 13:49:24,1713365364464,1,17/04/2024 15:49:24,131657,11,task-ayab,,37090423,BLIND,10937927,,complete,,661fd2e3476b121d2d502e2d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x585,,,0,Consent,5,18,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,18457.99999998808,18455.5,18457.99999998808,18457.99999998808,18455.5,18457.99999998808,1,18457.99999998808,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
4,1713361764465,17/04/2024 13:49:24,1713365364465,1,17/04/2024 15:49:24,131657,11,task-ayab,,37090423,BLIND,10937927,,complete,,661fd2e3476b121d2d502e2d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x585,,,0,Consent,5,18,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,17938.899999999998,18455.5,18459.8,17938.899999999998,18455.5,18459.8,1,17938.899999999998,520.9000000000015,0,,Dropdown,Consent,3,object-8,Consent,,I consent
5,1713361764468,17/04/2024 13:49:24,1713365364468,1,17/04/2024 15:49:24,131657,11,task-ayab,,37090423,BLIND,10937927,,complete,,661fd2e3476b121d2d502e2d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x585,,,0,Consent,5,18,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713361764153,17/04/2024 13:49:24,1713365364153,1,17/04/2024 15:49:24,131657,11,task-ayab,,37090433,BLIND,10937931,,complete,,661fd34eefda52c7a804ab34,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,2133x1058,,,0,Consent,5,29,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
