Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-37bt,branch-tk52,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
2,1713361832673,17/04/2024 13:50:32,1713365432673,1,17/04/2024 15:50:32,131657,11,task-f6yr,,37090454,BLIND,10937931,,complete,,661fd34eefda52c7a804ab34,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,2133x1058,,,0,Instructions_2,5,29,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,31103.29999999851,31098.800000000003,31103.29999999851,31103.29999999851,31098.800000000003,31103.29999999851,1,31103.29999999851,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713361871985,17/04/2024 13:51:11,1713365471985,1,17/04/2024 15:51:11,131657,11,task-f6yr,,37090454,BLIND,10937931,,complete,,661fd34eefda52c7a804ab34,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,2133x1058,,,0,Instructions_2,5,29,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,39315.900000000016,39299.200000000004,39315.900000000016,39315.900000000016,39299.200000000004,39315.900000000016,1,39315.900000000016,0,0,,Click To Continue,Click To Continue,3,object-17,Instructions,
4,1713361917360,17/04/2024 13:51:57,1713365517360,1,17/04/2024 15:51:57,131657,11,task-f6yr,,37090454,BLIND,10937931,,complete,,661fd34eefda52c7a804ab34,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,2133x1058,,,0,Instructions_2,5,29,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,45392.70000000074,45383.79999999999,45392.70000000074,45392.70000000074,45383.79999999999,45392.70000000074,1,45392.70000000074,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713361917367,17/04/2024 13:51:57,1713365517367,1,17/04/2024 15:51:57,131657,11,task-f6yr,,37090454,BLIND,10937931,,complete,,661fd34eefda52c7a804ab34,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,2133x1058,,,0,Instructions_2,5,29,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713361913741,17/04/2024 13:51:53,1713365513741,1,17/04/2024 15:51:53,131657,11,task-f6yr,,37090521,BLIND,10937847,,complete,,661fd0c4158afa867e0e43d1,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,Instructions_2,5,2,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713362006852,17/04/2024 13:53:26,1713365606852,1,17/04/2024 15:53:26,131657,11,task-f6yr,,37090521,BLIND,10937847,,complete,,661fd0c4158afa867e0e43d1,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,Instructions_2,5,2,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,86548.8,86532,86548.8,86548.8,86532,86548.8,1,86548.8,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713362094189,17/04/2024 13:54:54,1713365694189,1,17/04/2024 15:54:54,131657,11,task-f6yr,,37090521,BLIND,10937847,,complete,,661fd0c4158afa867e0e43d1,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,Instructions_2,5,2,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,87393.49999999776,87381.5,87393.49999999776,87393.49999999776,87381.5,87393.49999999776,1,87393.49999999776,0,0,,Click To Continue,Click To Continue,2,object-16,Instructions,
4,1713362132383,17/04/2024 13:55:32,1713365732383,1,17/04/2024 15:55:32,131657,11,task-f6yr,,37090521,BLIND,10937847,,complete,,661fd0c4158afa867e0e43d1,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,Instructions_2,5,2,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,38207.799999998504,38202.399999999994,38207.799999998504,38207.799999998504,38202.399999999994,38207.799999998504,1,38207.799999998504,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713362132415,17/04/2024 13:55:32,1713365732415,1,17/04/2024 15:55:32,131657,11,task-f6yr,,37090521,BLIND,10937847,,complete,,661fd0c4158afa867e0e43d1,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,Instructions_2,5,2,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713361924757,17/04/2024 13:52:04,1713365524757,1,17/04/2024 15:52:04,131657,11,task-f6yr,,37090526,BLIND,10937959,,complete,,661fd3dc07aaed4af47aa751,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1280x800,1280x622,,,0,Instructions_2,5,16,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713362002558,17/04/2024 13:53:22,1713365602558,1,17/04/2024 15:53:22,131657,11,task-f6yr,,37090526,BLIND,10937959,,complete,,661fd3dc07aaed4af47aa751,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1280x800,1280x720,,,0,Instructions_2,5,16,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,77527,77522,77527,77527,77522,77527,1,77527,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713362031020,17/04/2024 13:53:51,1713365631020,1,17/04/2024 15:53:51,131657,11,task-f6yr,,37090526,BLIND,10937959,,complete,,661fd3dc07aaed4af47aa751,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1280x800,1280x720,,,0,Instructions_2,5,16,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,28467,28463,28467,28467,28463,28467,1,28467,0,0,,Click To Continue,Click To Continue,2,object-16,Instructions,
4,1713362043566,17/04/2024 13:54:03,1713365643566,1,17/04/2024 15:54:03,131657,11,task-f6yr,,37090526,BLIND,10937959,,complete,,661fd3dc07aaed4af47aa751,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1280x800,1280x720,,,0,Instructions_2,5,16,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,12550.000000000015,12539,12550.000000000015,12550.000000000015,12539,12550.000000000015,1,12550.000000000015,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713362043570,17/04/2024 13:54:03,1713365643570,1,17/04/2024 15:54:03,131657,11,task-f6yr,,37090526,BLIND,10937959,,complete,,661fd3dc07aaed4af47aa751,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1280x800,1280x720,,,0,Instructions_2,5,16,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713361983007,17/04/2024 13:53:03,1713365583007,1,17/04/2024 15:53:03,131657,11,task-f6yr,,37090563,BLIND,10937971,,complete,,661fd41a83d2f7902a5f58b6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1437x705,,,0,Instructions_2,5,31,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713362002939,17/04/2024 13:53:22,1713365602939,1,17/04/2024 15:53:22,131657,11,task-f6yr,,37090563,BLIND,10937971,,complete,,661fd41a83d2f7902a5f58b6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1437x705,,,0,Instructions_2,5,31,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,19627.1,19618.899999999998,19627.1,19627.1,19618.899999999998,19627.1,1,19627.1,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713362021511,17/04/2024 13:53:41,1713365621511,1,17/04/2024 15:53:41,131657,11,task-f6yr,,37090563,BLIND,10937971,,complete,,661fd41a83d2f7902a5f58b6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1437x705,,,0,Instructions_2,5,31,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,18579.999999952317,18567.899999999998,18579.999999952317,18579.999999952317,18567.899999999998,18579.999999952317,1,18579.999999952317,0,0,,Click To Continue,Click To Continue,3,object-17,Instructions,
4,1713362038084,17/04/2024 13:53:58,1713365638084,1,17/04/2024 15:53:58,131657,11,task-f6yr,,37090563,BLIND,10937971,,complete,,661fd41a83d2f7902a5f58b6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1437x705,,,0,Instructions_2,5,31,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,16584.6,16567.9,16584.6,16584.6,16567.9,16584.6,1,16584.6,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713362038087,17/04/2024 13:53:58,1713365638087,1,17/04/2024 15:53:58,131657,11,task-f6yr,,37090563,BLIND,10937971,,complete,,661fd41a83d2f7902a5f58b6,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1437x705,,,0,Instructions_2,5,31,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713363185610,17/04/2024 14:13:05,1713366785610,1,17/04/2024 16:13:05,131657,11,task-f6yr,,37091175,BLIND,10938126,,complete,,661fd7488dc6ea9d6f07b65c,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1707x848,,,0,Instructions_2,5,23,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713363203338,17/04/2024 14:13:23,1713366803338,1,17/04/2024 16:13:23,131657,11,task-f6yr,,37091175,BLIND,10938126,,complete,,661fd7488dc6ea9d6f07b65c,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1707x848,,,0,Instructions_2,5,23,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,16756.20000000596,16749.6,16756.20000000596,16756.20000000596,16749.6,16756.20000000596,1,16756.20000000596,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713363224004,17/04/2024 14:13:44,1713366824004,1,17/04/2024 16:13:44,131657,11,task-f6yr,,37091175,BLIND,10938126,,complete,,661fd7488dc6ea9d6f07b65c,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1707x848,,,0,Instructions_2,5,23,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,20672.50000001192,20665.899999999998,20672.50000001192,20672.50000001192,20665.899999999998,20672.50000001192,1,20672.50000001192,0,0,,Click To Continue,Click To Continue,7,object-21,Instructions,
4,1713363235377,17/04/2024 14:13:55,1713366835377,1,17/04/2024 16:13:55,131657,11,task-f6yr,,37091175,BLIND,10938126,,complete,,661fd7488dc6ea9d6f07b65c,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1707x848,,,0,Instructions_2,5,23,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,11380.700000005963,11366,11380.700000005963,11380.700000005963,11366,11380.700000005963,1,11380.700000005963,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713363235393,17/04/2024 14:13:55,1713366835393,1,17/04/2024 16:13:55,131657,11,task-f6yr,,37091175,BLIND,10938126,,complete,,661fd7488dc6ea9d6f07b65c,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1707x848,,,0,Instructions_2,5,23,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713363269663,17/04/2024 14:14:29,1713366869663,1,17/04/2024 16:14:29,131657,11,task-f6yr,,37091217,BLIND,10938181,,complete,,661fcfd3965dfdfd9bcfad0d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1517x712,,,0,Instructions_2,5,36,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713363288271,17/04/2024 14:14:48,1713366888271,1,17/04/2024 16:14:48,131657,11,task-f6yr,,37091217,BLIND,10938181,,complete,,661fcfd3965dfdfd9bcfad0d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1517x712,,,0,Instructions_2,5,36,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,17726.2,17716.5,17726.2,17726.2,17716.5,17726.2,1,17726.2,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713363314138,17/04/2024 14:15:14,1713366914138,1,17/04/2024 16:15:14,131657,11,task-f6yr,,37091217,BLIND,10938181,,complete,,661fcfd3965dfdfd9bcfad0d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1517x712,,,0,Instructions_2,5,36,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,25877.000000071526,25866.399999999998,25877.000000071526,25877.000000071526,25866.399999999998,25877.000000071526,1,25877.000000071526,0,0,,Click To Continue,Click To Continue,2,object-16,Instructions,
4,1713363328138,17/04/2024 14:15:28,1713366928138,1,17/04/2024 16:15:28,131657,11,task-f6yr,,37091217,BLIND,10938181,,complete,,661fcfd3965dfdfd9bcfad0d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1517x712,,,0,Instructions_2,5,36,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,14011.000000047687,13999.800000000003,14011.000000047687,14011.000000047687,13999.800000000003,14011.000000047687,1,14011.000000047687,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713363328147,17/04/2024 14:15:28,1713366928147,1,17/04/2024 16:15:28,131657,11,task-f6yr,,37091217,BLIND,10938181,,complete,,661fcfd3965dfdfd9bcfad0d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1517x712,,,0,Instructions_2,5,36,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713363342154,17/04/2024 14:15:42,1713366942154,1,17/04/2024 16:15:42,131657,11,task-f6yr,,37091253,BLIND,10938189,,complete,,661fd96f4f599043b317b5cf,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x820,,,0,Instructions_2,5,39,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713363356688,17/04/2024 14:15:56,1713366956688,1,17/04/2024 16:15:56,131657,11,task-f6yr,,37091253,BLIND,10938189,,complete,,661fd96f4f599043b317b5cf,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x820,,,0,Instructions_2,5,39,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,14107,14099,14107,14107,14099,14107,1,14107,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713363383074,17/04/2024 14:16:23,1713366983074,1,17/04/2024 16:16:23,131657,11,task-f6yr,,37091253,BLIND,10938189,,complete,,661fd96f4f599043b317b5cf,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x820,,,0,Instructions_2,5,39,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,26393,26384,26393,26393,26384,26393,1,26393,0,0,,Click To Continue,Click To Continue,5,object-19,Instructions,
4,1713363389541,17/04/2024 14:16:29,1713366989541,1,17/04/2024 16:16:29,131657,11,task-f6yr,,37091253,BLIND,10938189,,complete,,661fd96f4f599043b317b5cf,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x820,,,0,Instructions_2,5,39,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,6477,6468,6477,6477,6468,6477,1,6477,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713363389543,17/04/2024 14:16:29,1713366989543,1,17/04/2024 16:16:29,131657,11,task-f6yr,,37091253,BLIND,10938189,,complete,,661fd96f4f599043b317b5cf,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x820,,,0,Instructions_2,5,39,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713364237088,17/04/2024 14:30:37,1713367837088,1,17/04/2024 16:30:37,131657,11,task-f6yr,,37091751,BLIND,10938359,,complete,,661fdcf1ed19b74f8c7e5532,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1440x719,,,0,Instructions_2,5,38,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713364255642,17/04/2024 14:30:55,1713367855642,1,17/04/2024 16:30:55,131657,11,task-f6yr,,37091751,BLIND,10938359,,complete,,661fdcf1ed19b74f8c7e5532,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1440x719,,,0,Instructions_2,5,38,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,18165.478,18150.833,18165.478,18165.478,18150.833,18165.478,1,18165.478,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713364286145,17/04/2024 14:31:26,1713367886145,1,17/04/2024 16:31:26,131657,11,task-f6yr,,37091751,BLIND,10938359,,complete,,661fdcf1ed19b74f8c7e5532,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1440x719,,,0,Instructions_2,5,38,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,30516.645,30502.579,30516.645,30516.645,30502.579,30516.645,1,30516.645,0,0,,Click To Continue,Click To Continue,2,object-16,Instructions,
4,1713364302764,17/04/2024 14:31:42,1713367902764,1,17/04/2024 16:31:42,131657,11,task-f6yr,,37091751,BLIND,10938359,,complete,,661fdcf1ed19b74f8c7e5532,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1440x719,,,0,Instructions_2,5,38,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,16632.566,16617.489999999998,16632.566,16632.566,16617.489999999998,16632.566,1,16632.566,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713364302769,17/04/2024 14:31:42,1713367902769,1,17/04/2024 16:31:42,131657,11,task-f6yr,,37091751,BLIND,10938359,,complete,,661fdcf1ed19b74f8c7e5532,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1440x719,,,0,Instructions_2,5,38,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713364247761,17/04/2024 14:30:47,1713367847761,1,17/04/2024 16:30:47,131657,11,task-f6yr,,37091755,BLIND,10938361,,complete,,661fdcf755c85d5819a46ba6,computer,Desktop or Laptop,Ubuntu undefined,Firefox 112.0,2560x1440,1224x1195,,,0,Instructions_2,5,46,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713364267543,17/04/2024 14:31:07,1713367867543,1,17/04/2024 16:31:07,131657,11,task-f6yr,,37091755,BLIND,10938361,,complete,,661fdcf755c85d5819a46ba6,computer,Desktop or Laptop,Ubuntu undefined,Firefox 112.0,2560x1440,1571x1247,,,0,Instructions_2,5,46,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,19332.52,19316.420000000002,19332.52,19332.52,19316.420000000002,19332.52,1,19332.52,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713364286820,17/04/2024 14:31:26,1713367886820,1,17/04/2024 16:31:26,131657,11,task-f6yr,,37091755,BLIND,10938361,,complete,,661fdcf755c85d5819a46ba6,computer,Desktop or Laptop,Ubuntu undefined,Firefox 112.0,2560x1440,1571x1247,,,0,Instructions_2,5,46,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,19294.1,19282.839999999997,19294.1,19294.1,19282.839999999997,19294.1,1,19294.1,0,0,,Click To Continue,Click To Continue,5,object-19,Instructions,
4,1713364303932,17/04/2024 14:31:43,1713367903932,1,17/04/2024 16:31:43,131657,11,task-f6yr,,37091755,BLIND,10938361,,complete,,661fdcf755c85d5819a46ba6,computer,Desktop or Laptop,Ubuntu undefined,Firefox 112.0,2560x1440,1571x1247,,,0,Instructions_2,5,46,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,17123.260000000002,17114.420000000006,17123.260000000002,17123.260000000002,17114.420000000006,17123.260000000002,1,17123.260000000002,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713364303940,17/04/2024 14:31:43,1713367903940,1,17/04/2024 16:31:43,131657,11,task-f6yr,,37091755,BLIND,10938361,,complete,,661fdcf755c85d5819a46ba6,computer,Desktop or Laptop,Ubuntu undefined,Firefox 112.0,2560x1440,1571x1247,,,0,Instructions_2,5,46,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713364293867,17/04/2024 14:31:33,1713367893867,1,17/04/2024 16:31:33,131657,11,task-f6yr,,37091777,BLIND,10938368,,complete,,661fdcf60b86df53790c25ce,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x738,,,0,Instructions_2,5,21,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713364312745,17/04/2024 14:31:52,1713367912745,1,17/04/2024 16:31:52,131657,11,task-f6yr,,37091777,BLIND,10938368,,complete,,661fdcf60b86df53790c25ce,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x864,,,0,Instructions_2,5,21,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,18544.8,18538.6,18544.8,18544.8,18538.6,18544.8,1,18544.8,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713364352902,17/04/2024 14:32:32,1713367952902,1,17/04/2024 16:32:32,131657,11,task-f6yr,,37091777,BLIND,10938368,,complete,,661fdcf60b86df53790c25ce,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x864,,,0,Instructions_2,5,21,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,40162.99999995231,40158.7,40162.99999995231,40162.99999995231,40158.7,40162.99999995231,1,40162.99999995231,0,0,,Click To Continue,Click To Continue,5,object-19,Instructions,
4,1713364367390,17/04/2024 14:32:47,1713367967390,1,17/04/2024 16:32:47,131657,11,task-f6yr,,37091777,BLIND,10938368,,complete,,661fdcf60b86df53790c25ce,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x864,,,0,Instructions_2,5,21,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,14492.899999856949,14490.899999999994,14492.899999856949,14492.899999856949,14490.899999999994,14492.899999856949,1,14492.899999856949,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713364367392,17/04/2024 14:32:47,1713367967392,1,17/04/2024 16:32:47,131657,11,task-f6yr,,37091777,BLIND,10938368,,complete,,661fdcf60b86df53790c25ce,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1536x864,1536x864,,,0,Instructions_2,5,21,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713364334881,17/04/2024 14:32:14,1713367934881,1,17/04/2024 16:32:14,131657,11,task-f6yr,,37091799,BLIND,10938358,,complete,,661fdcf5de46aeab7be7a2c6,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x746,,,0,Instructions_2,5,12,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713365279218,17/04/2024 14:47:59,1713368879218,1,17/04/2024 16:47:59,131657,11,task-f6yr,,37091799,BLIND,10938358,,complete,,661fdcf5de46aeab7be7a2c6,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x746,,,0,Instructions_2,5,12,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,944131.3000000002,944114.6000000001,944131.3000000002,944131.3000000002,944114.6000000001,944131.3000000002,1,944131.3000000002,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713365300717,17/04/2024 14:48:20,1713368900717,1,17/04/2024 16:48:20,131657,11,task-f6yr,,37091799,BLIND,10938358,,complete,,661fdcf5de46aeab7be7a2c6,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x746,,,0,Instructions_2,5,12,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,21535.400000002934,21532.79999999993,21535.400000002934,21535.400000002934,21532.79999999993,21535.400000002934,1,21535.400000002934,0,0,,Click To Continue,Click To Continue,5,object-19,Instructions,
